id_exam,id_reactiv,num_reac_a,num_reac_b,num_reac_c,num_reac_d,rc,i_ancla,i_elim,id_area,area,id_subarea,subarea,id_especf,especf,id_estimul,nr_especf,id_taxo,nvl_taxo,p_rc,rpbis_rc,rpbis_op1,rpbis_op2,rpbis_op3,rpbis_op4,p_rce,rpbis_rce,rpbis_op1e,rpbis_op2e,rpbis_op3e,rpbis_op4e
O_333318a,O_33331155,106,0,0,0,4,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23943,"A PARTIR DE ESTRATEGIAS DID¡CTICAS, DISTINGUIR AQUELLAS QUE SEAN CONGRUENTES CON EL ENFOQUE, LOS PROP”SITOS EDUCATIVOS O LOS CONTENIDOS DE LA ASIGNATURA.",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_3333589,107,0,0,0,1,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23944,"A PARTIR DE SITUACIONES DE AULA, RECONOCER AQUELLA QUE REPRESENTE UNA ESTRATEGIA DID¡CTICA FAVORABLE CON EL ENFOQUE, LOS PROP”SITOS EDUCATIVOS O LOS CONTENIDOS DE LA ASIGNATURA.",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_3333459,108,0,0,0,4,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23944,"A PARTIR DE SITUACIONES DE AULA, RECONOCER AQUELLA QUE REPRESENTE UNA ESTRATEGIA DID¡CTICA FAVORABLE CON EL ENFOQUE, LOS PROP”SITOS EDUCATIVOS O LOS CONTENIDOS DE LA ASIGNATURA.",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_3333914,109,0,0,0,2,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,23945,"A PARTIR DE PRINCIPIOS, CONCEPTOS O NOCIONES CENTRALES DE LA DISCIPLINA, IDENTIFICAR LOS QUE CORRESPONDEN A LA ASIGNATURA.",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_33331260,110,0,0,0,2,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,23945,"A PARTIR DE PRINCIPIOS, CONCEPTOS O NOCIONES CENTRALES DE LA DISCIPLINA, IDENTIFICAR LOS QUE CORRESPONDEN A LA ASIGNATURA.",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_3333923,111,0,0,0,3,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,52082,"A PARTIR DE UNA SERIE DE ENUNCIADOS, IDENTIFICAR LOS QUE CORRESPONDEN A CONCEPTOS, PRINCIPIOS O NOCIONES CENTRALES DE LA DISCIPLINA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_33331018,112,0,0,0,4,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,52082,"A PARTIR DE UNA SERIE DE ENUNCIADOS, IDENTIFICAR LOS QUE CORRESPONDEN A CONCEPTOS, PRINCIPIOS O NOCIONES CENTRALES DE LA DISCIPLINA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_3333897,113,0,0,0,3,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,23947,"A PARTIR DE UNA SERIE DE SITUACIONES DID¡CTICAS, IDENTIFICAR LA FORMA EN QUE SE CONSTRUYE EL SABER EN LA DISCIPLINA.",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_3333385,114,0,0,0,3,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,23947,"A PARTIR DE UNA SERIE DE SITUACIONES DID¡CTICAS, IDENTIFICAR LA FORMA EN QUE SE CONSTRUYE EL SABER EN LA DISCIPLINA.",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_33331150,115,0,0,0,2,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,23948,"A PARTIR DE UN CONTENIDO, IDENTIFICAR LAS APORTACIONES QUE CONTRIBUYERON AL DESARROLLO DE LA DISCIPLINA.",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_3333626,116,0,0,0,3,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,23948,"A PARTIR DE UN CONTENIDO, IDENTIFICAR LAS APORTACIONES QUE CONTRIBUYERON AL DESARROLLO DE LA DISCIPLINA.",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_3333416,117,0,0,0,4,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,23949,"A PARTIR DE UNA SERIE DE MOMENTOS HIST”RICOS, RELACIONARLOS CON LAS CORRIENTES TE”RICAS DE LA DISCIPLINA.",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_3333653,118,0,0,0,2,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,23949,"A PARTIR DE UNA SERIE DE MOMENTOS HIST”RICOS, RELACIONARLOS CON LAS CORRIENTES TE”RICAS DE LA DISCIPLINA.",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_33331160,119,0,0,0,3,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,52137,"A PARTIR DE LAS CARACTERÕSTICAS DEL DESARROLLO HIST”RICO DE LA DISCIPLINA, IDENTIFICAR SU RASGO DISTINTIVO EN UNA …POCA DETERMINADA",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333318a,O_33331242,120,0,0,0,1,0,0,O_3333_01,ASPECTOS DE LA FUNCI”N,O_3333_01_004,ELEMENTOS FUNDAMENTALES DE LA DISCIPLINA RELACIONADA CON LA ASIGNATURA,52137,"A PARTIR DE LAS CARACTERÕSTICAS DEL DESARROLLO HIST”RICO DE LA DISCIPLINA, IDENTIFICAR SU RASGO DISTINTIVO EN UNA …POCA DETERMINADA",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381061,1,0,0,0,1,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23875,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR LOS RETOS A LOS QUE SE PUEDE ENFRENTAR EN SU APRENDIZAJE O DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33382082,2,0,0,0,1,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23875,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR LOS RETOS A LOS QUE SE PUEDE ENFRENTAR EN SU APRENDIZAJE O DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33382080,3,0,0,0,1,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23875,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR LOS RETOS A LOS QUE SE PUEDE ENFRENTAR EN SU APRENDIZAJE O DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338667,4,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23876,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR ALGUNAS ACCIONES DID¡CTICAS QUE MOTIVEN AL ADOLESCENTE A PARTICIPAR O AUTORREGULAR SU PROCESO DE APRENDIZAJE",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381094,5,0,0,0,3,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23876,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR ALGUNAS ACCIONES DID¡CTICAS QUE MOTIVEN AL ADOLESCENTE A PARTICIPAR O AUTORREGULAR SU PROCESO DE APRENDIZAJE",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381794,6,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23876,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR ALGUNAS ACCIONES DID¡CTICAS QUE MOTIVEN AL ADOLESCENTE A PARTICIPAR O AUTORREGULAR SU PROCESO DE APRENDIZAJE",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338681,7,0,0,0,3,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23877,"A PARTIR DE ESTRATEGIAS DE APRENDIZAJE, SELECCIONAR LAS QUE FAVORECEN EL DESARROLLO DEL PENSAMIENTO DE LOS ALUMNOS",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338514,8,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23877,"A PARTIR DE ESTRATEGIAS DE APRENDIZAJE, SELECCIONAR LAS QUE FAVORECEN EL DESARROLLO DEL PENSAMIENTO DE LOS ALUMNOS",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381266,9,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23877,"A PARTIR DE ESTRATEGIAS DE APRENDIZAJE, SELECCIONAR LAS QUE FAVORECEN EL DESARROLLO DEL PENSAMIENTO DE LOS ALUMNOS",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338819,10,0,0,0,4,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23878,"A PARTIR DE SITUACIONES RELACIONADAS CON EL APRENDIZAJE DE LOS ADOLESCENTES, IDENTIFICAR LA INFLUENCIA DE LOS ENTORNOS FAMILIAR, SOCIAL O CULTURAL EN SU DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33382088,11,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23878,"A PARTIR DE SITUACIONES RELACIONADAS CON EL APRENDIZAJE DE LOS ADOLESCENTES, IDENTIFICAR LA INFLUENCIA DE LOS ENTORNOS FAMILIAR, SOCIAL O CULTURAL EN SU DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33382086,12,0,0,0,1,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23878,"A PARTIR DE SITUACIONES RELACIONADAS CON EL APRENDIZAJE DE LOS ADOLESCENTES, IDENTIFICAR LA INFLUENCIA DE LOS ENTORNOS FAMILIAR, SOCIAL O CULTURAL EN SU DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338207,13,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23879,"A PARTIR DE EXPERIENCIAS DE APRENDIZAJE, SELECCIONAR LAS QUE PERMITAN AL ADOLESCENTE LA APROPIACI”N DE NOCIONES, HABILIDADES O ACTITUDES CENTRALES DE LA ASIGNATURA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33382089,14,0,0,0,4,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23879,"A PARTIR DE EXPERIENCIAS DE APRENDIZAJE, SELECCIONAR LAS QUE PERMITAN AL ADOLESCENTE LA APROPIACI”N DE NOCIONES, HABILIDADES O ACTITUDES CENTRALES DE LA ASIGNATURA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381381,15,0,0,0,3,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23879,"A PARTIR DE EXPERIENCIAS DE APRENDIZAJE, SELECCIONAR LAS QUE PERMITAN AL ADOLESCENTE LA APROPIACI”N DE NOCIONES, HABILIDADES O ACTITUDES CENTRALES DE LA ASIGNATURA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338956,16,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51985,"A PARTIR DEL PLANTEAMIENTO DE UNA SITUACI”N DE ALUMNOS EN RIESGO DE EXCLUSI”N, IDENTIFICAR LAS ACCIONES QUE PUEDE REALIZAR EL DOCENTE PARA PROPICIAR LA PARTICIPACI”N DE TODOS LOS ALUMNOS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381028,17,0,0,0,4,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51985,"A PARTIR DEL PLANTEAMIENTO DE UNA SITUACI”N DE ALUMNOS EN RIESGO DE EXCLUSI”N, IDENTIFICAR LAS ACCIONES QUE PUEDE REALIZAR EL DOCENTE PARA PROPICIAR LA PARTICIPACI”N DE TODOS LOS ALUMNOS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381402,18,0,0,0,1,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51985,"A PARTIR DEL PLANTEAMIENTO DE UNA SITUACI”N DE ALUMNOS EN RIESGO DE EXCLUSI”N, IDENTIFICAR LAS ACCIONES QUE PUEDE REALIZAR EL DOCENTE PARA PROPICIAR LA PARTICIPACI”N DE TODOS LOS ALUMNOS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381186,19,0,0,0,3,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23881,"A PARTIR DE SITUACIONES DE ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES, DISTINGUIR AQUELLAS QUE PROMUEVAN SU PARTICIPACI”N",,1,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381226,20,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23881,"A PARTIR DE SITUACIONES DE ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES, DISTINGUIR AQUELLAS QUE PROMUEVAN SU PARTICIPACI”N",,1,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338820,21,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23882,"A PARTIR DE UNA SERIE DE ACTIVIDADES EN EL AULA, IDENTIFICAR LAS QUE PROPICIAN EL TRABAJO COLABORATIVO O ENTRE PARES",,1,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381170,22,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23882,"A PARTIR DE UNA SERIE DE ACTIVIDADES EN EL AULA, IDENTIFICAR LAS QUE PROPICIAN EL TRABAJO COLABORATIVO O ENTRE PARES",,1,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381067,23,0,0,0,1,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51992,"A PARTIR DE UNA SITUACI”N EN EL AULA EN LA QUE SE PRESENTAN DIFICULTADES EN EL APRENDIZAJE DE UN CONTENIDO, IDENTIFICAR LA ESTRATEGIA DID¡CTICA QUE PERMITA AL DOCENTE RESOLVER EL PROBLEMA, CONSIDERANDO LOS INTERESES DE LOS ALUMNOS O EL RECONOCIMIENTO DE",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381127,24,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51992,"A PARTIR DE UNA SITUACI”N EN EL AULA EN LA QUE SE PRESENTAN DIFICULTADES EN EL APRENDIZAJE DE UN CONTENIDO, IDENTIFICAR LA ESTRATEGIA DID¡CTICA QUE PERMITA AL DOCENTE RESOLVER EL PROBLEMA, CONSIDERANDO LOS INTERESES DE LOS ALUMNOS O EL RECONOCIMIENTO DE",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381183,25,0,0,0,2,0,0,O_3338_01,ASPECTOS DE LA FUNCI”N,O_3338_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51992,"A PARTIR DE UNA SITUACI”N EN EL AULA EN LA QUE SE PRESENTAN DIFICULTADES EN EL APRENDIZAJE DE UN CONTENIDO, IDENTIFICAR LA ESTRATEGIA DID¡CTICA QUE PERMITA AL DOCENTE RESOLVER EL PROBLEMA, CONSIDERANDO LOS INTERESES DE LOS ALUMNOS O EL RECONOCIMIENTO DE",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338752,26,0,0,0,2,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,23884,"A PARTIR DE UNA SERIE DE ACCIONES VINCULADAS CON EL DIAGN”STICO, IDENTIFICAR LAS QUE PERMITEN AL JEFE DE ENSE—ANZA DETECTAR LAS NECESIDADES DE ASESORÕA DE LOS DOCENTES PARA SU DESARROLLO PROFESIONAL",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338518,27,0,0,0,3,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,23884,"A PARTIR DE UNA SERIE DE ACCIONES VINCULADAS CON EL DIAGN”STICO, IDENTIFICAR LAS QUE PERMITEN AL JEFE DE ENSE—ANZA DETECTAR LAS NECESIDADES DE ASESORÕA DE LOS DOCENTES PARA SU DESARROLLO PROFESIONAL",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381166,28,0,0,0,3,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,51995,"A PARTIR DE NECESIDADES DE DESARROLLO PROFESIONAL DOCENTE DETECTADAS POR EL JEFE DE ENSE—ANZA, IDENTIFICAR LA ACCI”N DE ASESORÕA EN ARTICULACI”N CON LAS AUTORIDADES EDUCATIVAS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381185,29,0,0,0,3,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,51995,"A PARTIR DE NECESIDADES DE DESARROLLO PROFESIONAL DOCENTE DETECTADAS POR EL JEFE DE ENSE—ANZA, IDENTIFICAR LA ACCI”N DE ASESORÕA EN ARTICULACI”N CON LAS AUTORIDADES EDUCATIVAS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381973,30,0,0,0,1,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,51995,"A PARTIR DE NECESIDADES DE DESARROLLO PROFESIONAL DOCENTE DETECTADAS POR EL JEFE DE ENSE—ANZA, IDENTIFICAR LA ACCI”N DE ASESORÕA EN ARTICULACI”N CON LAS AUTORIDADES EDUCATIVAS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381006,31,0,0,0,2,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,52000,"A PARTIR DE ESTRATEGIAS UTILIZADAS POR EL JEFE DE ENSE—ANZA, IDENTIFICAR AQUELLA QUE PROPORCIONA ASESORÕA ACAD…MICA ESPECIALIZADA O FOMENTA EL DESARROLLO PROFESIONAL O DA SEGUIMIENTO A LOS DOCENTES DE LA ASIGNATURA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381012,32,0,0,0,4,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,52000,"A PARTIR DE ESTRATEGIAS UTILIZADAS POR EL JEFE DE ENSE—ANZA, IDENTIFICAR AQUELLA QUE PROPORCIONA ASESORÕA ACAD…MICA ESPECIALIZADA O FOMENTA EL DESARROLLO PROFESIONAL O DA SEGUIMIENTO A LOS DOCENTES DE LA ASIGNATURA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381020,33,0,0,0,3,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,52000,"A PARTIR DE ESTRATEGIAS UTILIZADAS POR EL JEFE DE ENSE—ANZA, IDENTIFICAR AQUELLA QUE PROPORCIONA ASESORÕA ACAD…MICA ESPECIALIZADA O FOMENTA EL DESARROLLO PROFESIONAL O DA SEGUIMIENTO A LOS DOCENTES DE LA ASIGNATURA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33382105,34,0,0,0,2,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,23887,"A PARTIR DE NECESIDADES EXPRESADAS POR LA SUPERVISI”N ESCOLAR, POR LOS MAESTROS DE LA ASIGNATURA O POR LOS RESULTADOS DE EVALUACIONES INTERNAS Y EXTERNAS, IDENTIFICAR LAS ESTRATEGIAS DE ASESORÕA ACAD…MICA ESPECIALIZADA QUE ATIENDAN LA NECESIDAD.",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381075,35,0,0,0,4,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,23887,"A PARTIR DE NECESIDADES EXPRESADAS POR LA SUPERVISI”N ESCOLAR, POR LOS MAESTROS DE LA ASIGNATURA O POR LOS RESULTADOS DE EVALUACIONES INTERNAS Y EXTERNAS, IDENTIFICAR LAS ESTRATEGIAS DE ASESORÕA ACAD…MICA ESPECIALIZADA QUE ATIENDAN LA NECESIDAD.",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_3338965,36,0,0,0,2,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,52003,"A PARTIR DE UNA SITUACI”N QUE IMPLIQUE UNA PROBLEM¡TICA RELACIONADA CON UNA NECESIDAD EXPRESADA POR LA SUPERVISI”N ESCOLAR, LOS DOCENTES DE LA ASIGNATURA O EL RESULTADO DE LAS EVALUACIONES INTERNAS Y EXTERNAS, IDENTIFICAR LA ESTRATEGIA DE ASESORÕA ACAD…M",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333818a,O_33381977,37,0,0,0,2,0,0,O_3338_02,GESTI”N ESCOLAR,O_3338_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,52003,"A PARTIR DE UNA SITUACI”N QUE IMPLIQUE UNA PROBLEM¡TICA RELACIONADA CON UNA NECESIDAD EXPRESADA POR LA SUPERVISI”N ESCOLAR, LOS DOCENTES DE LA ASIGNATURA O EL RESULTADO DE LAS EVALUACIONES INTERNAS Y EXTERNAS, IDENTIFICAR LA ESTRATEGIA DE ASESORÕA ACAD…M",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
